default,student,balance,income
No,No,66.15233049,38927.12451
No,No,56.42071165,54217.33825
No,No,1056.596875,25123.85962
No,No,259.2375778,51355.37462
No,Yes,1143.6925780324302,23500.901283927204
No,Yes,0,15682.0685
No,No,877.7939338,30239.72072
No,No,919.077555,45315.55745
No,No,94.93247587,27212.95124
No,No,333.3741889,29413.14899
No,No,197.9107165,30971.19725
No,No,624.910088,41047.55579
No,No,138.2522518,54406.50225
No,No,787.5517716676469,46185.55200069019
No,No,1030.927564,36271.33456
No,No,1049.747643,30159.20989
No,No,0,35738.98757
No,Yes,1130.056787,18467.10219
No,No,795.5412235058369,51303.14014
No,Yes,1503.596238,18710.61448
No,No,436.1350124,46071.66052
No,No,800.7055933,36314.43633
Yes,Yes,1881.049952,16580.45056
No,Yes,1445.45803,18632.61606
No,No,1166.100236,23994.40391
No,No,163.7471037,38970.0289
No,No,0,46353.80212
No,No,1322.052937,47814.1742
No,No,1283.523253,61525.696177373095
No,No,1000.898434,43059.0486
No,No,249.860323,47602.1165
No,No,500.2221784,38991.01248
No,No,568.0944851,36374.43392
No,Yes,1047.085154,13714.27938
No,Yes,186.6683743,15976.63786
No,No,782.778332,39224.40927
No,No,388.5483505,18007.83296
No,Yes,842.5722263,17279.52182
No,No,556.1156313,44197.90846
No,No,1234.578618,48112.48054
No,No,412.8943419,42123.21721
No,No,683.3573938,29269.33352
No,No,872.2261715508971,48101.61169
No,No,415.7654285,24740.7536
No,Yes,1518.018809,16740.44308
No,No,254.39445522627005,44612.14757
No,No,1507.249195,24057.51794
No,No,900.5675030749609,40848.691793574304
No,No,595.1451336,46011.94663
No,Yes,163.9398231,21083.00451
No,No,389.6132519,43472.6743
No,Yes,1334.9711802402198,14834.86429
No,Yes,1961.728657,17864.09925
No,No,1173.161493,36439.67873
No,No,1102.418242,23218.0838
No,No,1228.907919,46411.82006
Yes,No,1505.831475,29525.7494
No,Yes,1217.6239131840302,21160.4293
No,Yes,843.159091,12042.89422
No,No,1004.532904,59403.930009567805
No,No,294.0629444,57500.11105
No,No,484.7234794841201,24569.56729
No,No,775.5561388,34586.253337607995
No,Yes,1339.312769,21031.85983
No,No,801.8550344,39156.62749
No,No,551.8871003161071,37573.14139
No,Yes,522.3811806,23440.064222588506
No,Yes,1237.454723,20660.469378731203
No,No,320.0059169,57563.48923
No,No,960.6700306,30093.727535682003
No,No,272.0195177,29773.60932
No,No,927.1659182,33781.81511
No,No,75.79525931,55189.68599
No,No,1285.851381,37635.95408
No,No,1471.775073,32478.043910933506
No,Yes,808.0147191289481,14485.46844
No,No,747.3535557,42900.024948175495
No,No,327.7957317,23865.3281
No,Yes,851.3417919,18786.58034
No,No,110.8543651,27370.30437
No,No,541.7555693486889,57322.10502
No,No,0,36269.29254
No,No,1201.360264,51740.890051103495
No,No,57.2198379,18982.55571
No,Yes,785.0934845816209,32945.82807
No,Yes,383.6396643,17445.18244
No,No,1107.304157,52765.05866
No,No,396.9859854,55454.63104
No,No,0,44807.37827
No,No,924.2415348044092,45207.387625700496
No,No,602.4937249,33202.53438
No,Yes,828.739825,17962.31109
No,Yes,1.611175572,20837.33546
No,Yes,894.0057891445109,18002.32519
No,No,1234.476479,31313.37458
No,No,406.0139804,42642.23737
No,Yes,1051.998449,12376.095982038602
No,Yes,1085.83808,18890.22808
No,No,1656.173272,41133.126847215295
No,Yes,242.6526089,20426.79397
No,Yes,602.3064955,12927.7128
No,No,187.5973026,59660.997035609005
No,No,331.2970819,34497.74268
No,No,911.3877951,57131.32037
No,No,391.40820051392194,39761.561842660696
No,No,1450.349184,33957.18196
No,No,819.9169885,28960.11281
No,Yes,1590.176413,18666.412211868897
No,Yes,1256.61487,22493.50126
Yes,Yes,1889.33211,22652.10963
No,No,743.6853749,10774.97191
No,No,343.1944994,29555.90547
No,No,534.9731547,44079.33287
No,No,1207.6979060635902,34857.54031
No,No,564.8138972,39829.41683
No,Yes,495.3652633,22938.13687
No,No,902.5138231,38647.52189
No,Yes,1741.273354,18544.05165
No,No,1166.642625,52700.10969
No,Yes,631.15977,23245.070759643702
No,Yes,1076.977966,14668.38071
Yes,No,1243.554025,37634.3464
No,No,2113.019023,34747.755777097904
No,No,1296.0609970684402,43313.28299
No,No,1088.674077,47147.725945298094
No,No,824.7317041,42313.51575
No,No,684.2948414,37011.18328
No,No,37.3648865,26221.517900389503
No,Yes,878.1490055,18414.57007
No,No,904.2415222,40683.460345652005
No,Yes,942.042215,22181.39455
No,Yes,957.4925363,16323.36476
No,No,285.2908758,17606.63593
No,Yes,1468.382748,19846.06475
No,No,322.7130195,27668.5761
No,No,414.13406313365897,40877.22645
No,No,1105.0028119367998,36812.70609
No,No,0.445756769,31934.837975105496
No,No,619.7013996474919,13902.179
No,No,293.8693202,56676.80175
No,Yes,637.3827283,19704.91942
No,No,1109.528617,69325.07982
No,No,1223.112944,52903.46136747349
No,Yes,1183.69295,13081.66106
No,No,569.7908726,54335.2241
No,No,625.5319229,46026.48791
No,No,833.6552993,16908.7781
No,No,866.0459226,44827.26587863429
No,Yes,945.4798492,17279.28681
No,No,1554.845545,43901.80532
No,No,575.7683453,51927.746798024906
No,No,1141.603687,38722.961191096496
No,No,1146.64022,45376.55648
No,No,0,34305.918681832205
No,No,434.7147713,35454.75542
No,No,1026.1344302910302,39135.63696
No,Yes,1302.797206,29252.361434109906
No,No,690.7058706,59561.905200108704
No,No,574.4516329,40727.64293
No,No,0,43346.622264444704
No,Yes,251.30602374187905,13058.60666
No,Yes,1252.113954,16490.70693
No,No,207.8952069,52249.31234
Yes,No,1753.0843892750302,48965.34697
No,Yes,1279.935227,21107.52024
No,No,862.8765136882629,36461.90113
No,No,1143.541405,33394.979103222206
No,No,1253.18164,71238.55059818299
No,No,624.0839722,25557.63967
No,Yes,1027.86107,14322.08836
Yes,No,1964.014684,50553.53452
No,No,752.4261090730271,32539.64501
No,No,953.9298177,32640.144047781603
No,No,773.2042126951151,66749.43344
No,No,432.7910885,52238.08744
No,No,797.7340162,31616.80024
No,No,240.8415528,56089.154251144406
No,No,662.3158574,31815.34656
No,Yes,1056.36555,15432.39599
No,No,741.0875961,43015.53915
No,No,0,42284.68217
No,No,981.9544898,41123.21247
No,No,1569.835666,42781.3833
No,No,136.5055213,45596.10783
No,Yes,731.9517152633181,18117.42791
No,No,717.8107678,32040.93126
No,Yes,1005.1762228766802,18262.17614
No,No,561.9283609,31192.91272
Yes,No,2033.1917897071696,44998.287437256906
No,No,638.8174557,46704.738
No,Yes,1104.949687,11528.99966
No,No,0,29514.03361
No,No,633.7666725,34290.60492
No,Yes,1526.025134,20894.07666
No,No,522.7662715,43026.32913
No,No,853.1031275541781,47381.72423
No,No,1225.225152,39338.86212
No,Yes,1559.627869,22047.78161
No,No,260.3399357,34932.49376
No,No,1320.943245,50505.3669
No,No,1443.6483898454098,45089.38954
No,No,791.6382334183979,30303.606776638306
No,No,922.6664691,33445.48969
No,No,80.75286364,35887.54636
No,No,193.35853863331295,34728.02143
No,No,939.0985018354312,45519.018976734296
No,No,1336.803015,30787.15572
Yes,No,1488.7795619130302,49803.29308
No,Yes,375.1967469,13709.20533
No,Yes,773.3811632,18978.18845
No,No,581.4231695,44600.6628
No,No,461.0502494,43147.77203
Yes,Yes,1424.559323,25398.19744
No,Yes,1139.396214,17139.84809
No,No,1032.2032697247198,41673.73415
No,No,96.64183869,44556.21942
No,No,338.7794082,42678.71319
No,Yes,1331.425462,13793.18518
No,No,0,34479.62349
No,No,616.25397,42436.68644
No,No,599.8008625433911,30146.63574
No,Yes,1466.56289,20904.44788
No,No,593.3038909,49925.32391714401
No,No,786.98126,49432.95276
No,No,926.9853267,48753.31287
No,No,1175.420433,37462.64333
No,Yes,1697.7496670909802,23295.84328
No,No,575.5143833,54203.190213329806
No,No,1386.302444,54404.48169295429
No,Yes,1222.2450923901802,23152.723095741498
No,No,1556.194194,26905.580748098106
No,No,1103.92188,52821.53485
Yes,No,1496.07211,40214.62083
No,Yes,975.642874,25920.32191
No,Yes,781.1742571,23403.06377
No,Yes,940.4354663,18939.84279
No,No,375.32962,32531.215755524703
No,No,627.8761333,51770.458350248606
No,No,1304.383209,49371.95691
No,No,1496.2323699903195,37534.32924
No,Yes,1005.593829,15851.482645638402
No,No,828.8577543,46060.85293
No,Yes,1144.35852,18903.378442465502
No,No,1386.1919485038502,42537.99079
No,Yes,1321.805206,11453.61153
No,No,1121.151251,35765.70649
No,No,547.8633422,45966.35106
No,No,813.9973412,42461.56142
No,No,75.18398526,52166.00597
No,No,598.2192977853811,28621.12542
No,Yes,63.03632327,12308.01832
No,No,0,48642.25450510559
No,No,1553.703309,35929.16355
No,No,813.7160939,46419.99708
No,No,1386.176753,42875.00602
No,No,933.7673154,43693.52116
No,Yes,1240.0956,20134.64729
No,No,0,33781.656308699305
No,No,613.5818624,30833.80206
No,No,253.5167956,53125.48345
No,Yes,947.8858454,17094.47889
No,Yes,112.8119095,16100.57083
No,Yes,827.0413054,18892.82129
No,No,484.679499,43900.09156
No,Yes,271.2497049,25157.73142
No,No,1018.248906,52509.74244
No,No,0,43730.76665
No,Yes,0,16421.48992
No,No,1101.803715,36555.4627
No,Yes,1471.897822,18913.03822
No,No,1057.71318,40707.61877
No,No,352.5505372,17626.16713
No,No,1029.8193081050802,50635.890813449696
No,No,1308.663094,35964.791928085695
No,Yes,1581.790489,10537.52984
No,No,918.1189019,53710.2153
No,No,637.8002910597401,40323.55907
No,No,369.041788,38468.24465
No,Yes,985.0926986,18499.961542760902
No,No,306.9569266,32428.81291
No,No,1205.913239,43715.41376
No,No,1079.502963,40504.91545
No,No,555.2884886291599,40046.421982076805
No,No,905.0116944,39293.98251
No,Yes,1348.956074,20870.26798
No,Yes,1461.833249,19252.23729
No,No,443.4469923,29811.36345
Yes,No,2024.105018,51508.86888
No,No,1516.5511523699802,39368.14187
No,Yes,520.5576465,18256.28839
No,No,850.5480987,44501.91504
No,No,926.4896733,49919.96729
No,Yes,1275.824225,9611.963157
No,No,249.59838322223203,20684.23741
No,Yes,1564.471411,19372.8216
No,No,443.1755645,37639.98243
No,No,323.5469083,33991.99111
No,Yes,512.3202025,24949.62161
No,Yes,524.7606336,14154.91347
No,No,741.4204608679511,38660.99965
No,Yes,1994.049188,14305.11147
No,No,1175.715193,24000.89494
No,No,284.0487757,41243.854787722405
No,No,565.5053845,39109.30967
No,No,47.74566544,31150.374692242098
No,No,776.9548658098579,45083.3202
No,No,353.7390971,65526.809737676296
No,No,76.13224922,53594.42001
No,No,839.6035975828239,45994.64473
No,Yes,754.4840226228771,22425.53548
No,Yes,833.1207736,23630.27367
No,No,277.29491791251303,27548.9503
No,No,1594.697189,37091.87383
No,No,0,40393.47543
No,Yes,1281.617091,14236.09199
No,No,1469.703786,40174.95035
No,No,0,38165.68831
No,No,891.403241,46611.73164
No,No,493.7649099,51518.05525
No,Yes,884.6140115558801,24306.650353334506
No,No,0,32582.74556
No,No,1028.5203863380198,47944.60096319191
No,Yes,425.8317403,13275.91441
No,No,1132.358062,52489.76421947849
No,No,965.2738039,46218.46055770781
Yes,No,2499.01675,51504.29396036731
No,Yes,1435.1812639282098,11346.84187
No,Yes,1391.19636,8637.963307265942
No,Yes,1804.413369,17665.54905
No,Yes,321.7950672,19229.22587
No,No,1506.669829,41931.70448
Yes,Yes,1402.2675157904998,12104.31561
Yes,No,1379.430717,38881.96935
No,No,1232.978729,57182.33212
No,No,134.8580208,35755.866623645095
No,Yes,422.9140174,18787.33703
No,No,1373.564213,21785.25275
No,No,661.4258876,55591.55703
No,No,1427.7184210914802,27425.674954604303
No,No,938.6378621,39459.76704
No,No,608.4289941,56483.0569
No,No,1477.532394,46965.13826
No,Yes,1470.5887409865195,17876.29269
No,Yes,1488.598859,20739.62679
No,No,0,49608.00617
No,Yes,328.03833416785704,19566.26724
No,Yes,1333.806128,21087.32352
No,No,764.5347169,40593.28542
No,No,110.326679,52106.20490306691
Yes,Yes,2502.684931,14947.51975
No,No,604.3155154,36592.75684
No,Yes,1595.288158,22645.04006
No,No,0,50076.26357
No,No,440.6376501,50902.13614
No,Yes,876.9186246,13372.51292
No,No,1366.890314,35566.95637
No,No,1129.975937,32795.046338712404
No,No,1077.020824,56862.066937997806
No,No,1411.074241,26040.00459
No,No,0,45788.49211
No,No,861.6529480429939,27355.80502
No,No,1185.661115,56483.5372
No,No,901.5539184,57100.41767
No,Yes,773.7302157,14841.98962
No,No,1387.9733849472198,30716.64306
No,No,1207.694726,37355.94434
No,Yes,455.7164377,12587.40145
No,Yes,550.8950488,19110.07447
No,Yes,1484.805423,22965.17668
No,Yes,441.6261268,15261.70803
No,No,810.4120752063541,28056.78391
No,No,1137.039899,49810.89999
No,Yes,1402.407716,13870.96968
No,No,1541.812806,29374.928881828702
No,No,898.9807259,63041.224782220095
No,Yes,700.3311593113569,18702.956
No,Yes,895.4580635,23795.5515
No,No,770.1321919,48489.37866
No,No,841.951731,53779.01825
No,No,44.31361993,30449.25019
No,No,377.3003603,42257.49319
No,No,264.8011505,49216.24815
No,No,522.0216391,37341.89878
No,No,1681.916005,41866.55806
No,No,1069.539368,55421.55279
No,No,375.7009493,37925.97462
No,Yes,670.991526,19835.96905
No,No,318.91256824980303,49305.55317
No,Yes,955.1202175858008,25314.85309
No,No,1123.7934388702902,24901.99634
No,No,993.5808787,34836.25272
No,No,278.8052603,54559.11666
No,No,1553.2896039360098,44150.16209
No,No,0,34522.88556
No,No,483.5913011,36497.46846
No,Yes,311.5305491,18534.43072
No,No,536.2538616,32994.15136
No,No,127.7079183,27483.895
Yes,Yes,1507.333948,23898.87823
No,No,1351.03593,40946.60552
No,No,723.1989866,42751.76524463471
No,Yes,1041.202799,22618.424147536694
No,No,1102.1101093104598,34246.69491
No,Yes,420.37026431090896,16419.71297
Yes,No,1278.4073002917098,36675.60688
No,No,542.469658,52741.81067
No,No,401.8290422,47175.61452
No,No,506.5058716,51114.31972
No,No,1160.499604,23498.300202849303
No,No,1277.795913,56605.59885611309
No,Yes,1200.624471,18973.90768
No,Yes,1418.586072,11556.69531
No,Yes,480.3397036,14592.8404
No,No,370.5300188,31139.72184
No,No,737.6852405,51138.26546
No,No,501.921446,41366.67789
No,No,1682.2012236140602,30441.554846171097
No,Yes,813.4527916117449,21073.98883
No,No,683.8262514356479,46937.62287
No,Yes,1036.600444,15197.248514096002
No,Yes,471.1433887,24945.037745216498
No,No,336.4196404,39707.04233
No,Yes,443.7230439,13136.83042
No,No,967.1388884,35269.12297
No,No,549.2759696,15706.21509
No,No,1601.160056,17974.741179253502
No,No,902.1378197588168,59695.29046
No,No,0,37553.55105
No,No,1433.183548,41744.31508
No,Yes,502.7977355,13376.053342628898
No,No,433.4528187,35858.930204127595
No,No,406.4267183030549,36750.49898
No,No,935.481005,56610.81557
No,Yes,1545.8306407730702,12160.84228
No,No,93.94056279,19811.33054
No,Yes,192.4111547,24050.371721417003
No,No,716.9202275,24015.51912
No,Yes,1157.139538,21222.41554
No,No,72.16974028,39560.63498
No,Yes,1417.268258,20464.02574
No,No,1195.483956,38452.641338583104
No,No,559.1186503,55007.2651
No,No,0,37499.68927
No,No,359.2257409,25243.09848
Yes,Yes,2123.3692169760297,23836.46426
No,No,1316.542384,20353.49883
No,No,1172.30089,34513.61085
No,No,1453.083637,36828.32719
No,Yes,323.9570867,12327.24399
No,No,1152.550664,27346.03061
No,No,1333.998166,57662.12193
No,No,709.6586991,37992.21295
No,No,731.3091222,33126.84977
No,Yes,279.3155744,19742.03706
No,No,0,17059.36832
No,Yes,630.7044630008239,16501.809
No,No,543.0371297,31268.095162190803
No,No,618.881502,27906.58962
No,Yes,1053.161735,25222.97884
No,Yes,0,19622.57717
No,Yes,1762.3521828528897,17032.34235
No,No,0,43943.24491
No,No,469.1519745,30366.7196
No,No,699.7625588,32881.30451
No,No,446.1427252,42611.58355
No,No,571.1799476221939,39682.802869111496
No,No,952.3348213,44864.15486
No,No,584.6670228,55682.46670322469
No,No,174.3678659,47750.12061
No,Yes,671.8017008761341,15299.25989
No,No,1339.55551,53585.76133
No,No,0,49232.70655
No,Yes,1579.0709772123498,21101.20461
No,No,917.3235409,40193.83809671991
No,No,251.4282215,25962.05919
No,No,998.3620611,38385.291307849104
No,No,828.2325105510249,42246.21736
No,Yes,1500.283089,16943.02902
No,No,1142.637976,26731.09036
No,Yes,1415.198823,16737.51871
No,No,198.7309179,33512.93037
No,No,341.76925019268697,41662.74261
No,Yes,146.73536339800302,12716.21283
No,No,1576.306916,30547.79997
No,No,1830.471547,24053.47692
No,No,368.8007286,34526.03537
No,Yes,1026.576284,23636.55277
No,No,0,36225.50725
No,No,241.33603107271705,40122.40162
No,No,1272.053891,44895.5933
No,No,361.2007027,49395.02674
No,No,1464.009916,32023.59552
No,Yes,815.0774084,18445.6597
No,Yes,1026.128247,16430.64112
No,No,630.7255595,30466.37852
No,No,1624.126432,16054.30421
No,No,744.7326369,44965.04641
No,No,1439.296779,36170.59837
No,Yes,1491.050998,13033.12274
No,Yes,0,13334.24013
No,No,1162.6997963932902,27206.66185
No,No,1463.593161,34064.87872
No,Yes,1309.697543,15536.23876
No,No,920.6474223,37936.08914
No,Yes,6.318864439291019,18912.61406
No,No,128.9911619,56946.4364
No,Yes,1323.2890629131698,21149.31369
No,No,383.21576934835406,15233.31635
No,No,267.38097300878104,32265.11891
No,No,429.074698,48109.80825062309
No,No,711.003891,51035.745770179296
No,Yes,309.5241479,12135.03813
No,Yes,1317.926258,14070.16706
No,No,427.33284268443606,55503.073631964806
No,No,872.8569657496049,31471.54539
No,No,1105.556173,38886.03581
No,No,678.0189216,59416.77886
No,Yes,1164.6307298699198,17929.65298
No,No,214.9016261,33904.57772
No,No,721.5867078,50952.48482
No,Yes,224.338769,18282.2166
No,Yes,1199.2377744945695,13809.35049
No,No,580.0545844238379,37278.27931
No,No,821.4936018732919,34739.39481
No,No,602.8629316,37849.13424
No,Yes,377.76760367388704,14021.5889
No,No,727.632558,38431.15806
No,Yes,600.4308598,18538.30171
No,No,993.5916771,26682.32857
No,No,1096.587037,47235.45313
No,No,1603.333397,43474.6376
No,No,1146.971428,30637.2973
No,No,1342.17534,58049.99404
No,Yes,1663.687014,19847.69861
No,No,1005.247966,41308.25485
No,No,962.8949273,25063.492977585294
No,Yes,1092.620656,27128.167247768102
No,No,919.3433464,43287.90231
No,Yes,176.8405782,20021.693387689094
No,No,460.6044655,38818.18164
No,Yes,782.5448463,20593.526687807705
No,No,613.7429339,56951.3597
No,No,362.10349833453904,39658.95045
No,No,861.6819237,49672.34718
No,Yes,936.4734896,19389.48003
No,No,1222.737042,68564.99068
No,No,794.4867872,44145.21585
No,No,0,13573.5624
Yes,No,2220.966201,40725.09621
